Player,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Age,Pos,Salary,Team,Year
Tae Hayes,,,,,,,,,,,,,,O,,,,,,Dolphins,2019
Xavien Howard,,,,,Q,Q,Q,IR,IR,IR,IR,IR,IR,IR,IR,IR,26,LCB,1285642,Dolphins,2019
Mike Hull,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,,,,Dolphins,2019
Allen Hurns,,,,O,,,,,,,,,,,,Q,28,WR,1750000,Dolphins,2019
Danny Isidora,Q,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Dolphins,2019
Gary Jennings Jr,,,,,,,,,,,IR,IR,IR,IR,IR,IR,,,,Dolphins,2019
Reshad Jones,,O,O,Q,Q,O,O,D,O,Q,IR,IR,IR,IR,IR,IR,,,,Dolphins,2019
Daniel Kilgore,,Q,,,,O,O,D,Q,,,,,,,,32,C,2225000,Dolphins,2019
Chris Lammons,,,,,Q,,Q,,,,,,,,,,,,,Dolphins,2019
Jonathan Ledbetter,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Dolphins,2019
Ryan Lewis,,,,,,,,Q,,,,Q,,IR,IR,IR,,,,Dolphins,2019
Ricardo Louis,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Dolphins,2019
Bobby McCain,Q,Q,Q,Q,Q,,,,,,IR,IR,IR,IR,IR,IR,26,FS,5600000,Dolphins,2019
Raekwon McMillan,,,,,,,,,,Q,,,,,IR,IR,24,LILB,892049,Dolphins,2019
Avery Moss,,,,,,O,Q,Q,Q,Q,,,,,,,25,LDE,,Dolphins,2019
Nik Needham,,,,,,,Q,,,,,,,,,,23,RCB,,Dolphins,2019
Robert Nkemdiche,PUP,PUP,PUP,PUP,PUP,PUP,PUP,,,,,,,,,,,,,Dolphins,2019
Kendrick Norton,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Dolphins,2019
DeVante Parker,,,,,,,,,,,,,,Q,,,26,WR,3500000,Dolphins,2019
Steven Parker,,,,,,,,,,,,Q,,,,,,,,Dolphins,2019
Jamal Perry,,,,O,Q,,,,,,,,,,,O,25,db,495000,Dolphins,2019
Jason Sanders,,,,,,,,,,,,,,,Q,,,,,Dolphins,2019
Zach Sieler,,,,,,,,,,,,,O,,Q,Q,,,,Dolphins,2019
Aqib Talib,,,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Dolphins,2019
Cordrea Tankersley,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,,,,Dolphins,2019
Andrew Van Ginkel,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,,,,,,Dolphins,2019
Clive Walford,,,,,,,,,,,,,,,,O,,,,Dolphins,2019
J'Marcus Webb,,,,,,,,Q,,,,,,,,,31,LT,,Dolphins,2019
Ken Webster,,,,,,,,O,O,O,D,Q,,IR,IR,IR,23,lcb,,Dolphins,2019
Christian Wilkins,,,,,,,,,,,,,,,,Q,24,RDE,495000,Dolphins,2019
Preston Williams,,,,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,22,WR,495000,Dolphins,2019
Gerald Willis,,,,,,,,,,,,,,O,IR,IR,,,,Dolphins,2019
Albert Wilson,Q,O,O,Q,Q,,,,,,,,,Q,,,,,,Dolphins,2019
Jonathan Woodard,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Dolphins,2019
